Version("1.1")
Date("11/30/25 23:27:38")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: W-2024.09-SP1 (64-bit, Nov 24 2024)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:481798}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[95:0]";
            2 "DSP.dsp_taken_branch[2:0]";
            3 "DSP.dsp_except_condition[2:0]";
            4 "DSP.busy_dsp[2:0]";
            5 "DSP.dsp_we_word[23:0]";
            6 "DSP.dsp_sc_read_addr[83:0]";
            7 "DSP.dsp_to_sc[23:0]";
            8 "DSP.dsp_sc_data_write_wire[767:0]";
            9 "DSP.dsp_sc_write_addr[41:0]";
            10 "DSP.dsp_sci_we[11:0]";
            11 "DSP.dsp_sci_req[11:0]";
            12 "DSP.state_DSP[5:0]";
        }
    }
}

FaultList{

 Total              ND               DD           PD             NC              NO Scope
------ --------------- ---------------- ------------ -------------- --------------- -----
     6     6 (100.00%)      0   (0.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36788
     6     6 (100.00%)      0   (0.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36577
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U48137
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U47473
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U46947
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U40706
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U40246
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U40229
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U39850
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U39716
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U38797
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36801
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36574
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36319
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36318
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36291
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U36078
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U35880
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U35667
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U35474
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U35205
    10     5  (50.00%)      5  (50.00%)  0   (0.00%)    0   (0.00%)     0   (0.00%) -U35128
