Version("1.1")
Date("09/26/25 19:19:17")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: V-2023.12 (64-bit, Nov 19 2023)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:163601}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.state_DSP[1:0]";
            3 "DSP.dsp_we_word[7:0]";
            4 "DSP.dsp_sc_read_addr[27:0]";
            5 "DSP.dsp_to_sc[7:0]";
            6 "DSP.dsp_sc_data_write_wire[255:0]";
            7 "DSP.dsp_sc_write_addr[13:0]";
            8 "DSP.dsp_sci_we[3:0]";
            9 "DSP.dsp_sci_req[3:0]";
        }
    }
}

FaultList{

 Total              ND               DD           PD             NC             NO Scope
------ --------------- ---------------- ------------ -------------- -------------- -----
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U18008
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U18006
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U18004
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U18002
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U18000
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17998
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17996
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17994
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17992
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17990
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17984
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17982
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17980
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17967
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17965
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17963
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17961
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17959
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17957
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17955
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17952
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17950
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17947
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17945
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17931
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17928
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17924
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17920
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17916
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17912
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17908
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17903
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17901
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17899
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17897
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17895
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17893
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17887
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17885
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17881
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17872
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17870
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17868
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17863
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17859
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17856
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17852
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17848
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17836
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17827
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17822
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17820
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17816
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17813
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17809
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17805
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17801
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17797
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17793
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17788
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17786
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17784
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17782
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17775
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17771
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17769
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17765
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17763
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17761
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17755
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17747
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17744
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17740
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17736
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17732
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17724
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17719
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17715
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17711
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17707
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17700
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17695
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17691
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17687
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17682
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17678
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17670
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17666
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17662
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17657
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17654
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17650
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17636
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17627
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17625
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17620
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17618
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17616
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17455
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17427
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17410
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17408
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17406
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17404
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17395
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17383
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17381
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17379
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17377
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17375
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17361
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17353
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17341
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17337
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17333
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17329
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17313
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17298
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17294
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17288
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17274
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17270
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17266
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17264
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17262
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17258
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17254
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17252
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17248
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17246
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17242
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17231
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17229
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17227
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17223
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17219
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17217
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17214
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17210
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17206
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17202
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17198
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17182
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17178
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17174
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17161
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17144
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17141
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17128
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17117
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17114
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17111
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17109
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17107
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17104
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17096
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17092
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17088
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17084
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17073
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17069
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17065
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17061
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17057
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17053
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17049
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17045
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17041
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17038
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17034
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17030
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17028
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17025
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U17021
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16997
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16994
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16990
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16986
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16979
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16976
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16969
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16967
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16965
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16958
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16954
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16952
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16948
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16945
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16941
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16938
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16937
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16934
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16926
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16923
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16920
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16917
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16914
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16912
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16909
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16907
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16903
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16901
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16899
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16897
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16895
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16893
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16891
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16889
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16883
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16881
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16878
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16876
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16869
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16866
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16863
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16862
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16859
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16855
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16852
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16850
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16848
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16845
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16842
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16840
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16830
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16828
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16826
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16825
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16822
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16820
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16818
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16809
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16807
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16801
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16798
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16795
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16792
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16789
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16786
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16779
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16776
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16774
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16772
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16766
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16764
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16760
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16758
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16747
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16744
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16742
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16739
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16737
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16735
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16704
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16702
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16693
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16690
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16688
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16682
     8     1  (12.50%)      7  (87.50%)  0   (0.00%)    0   (0.00%)    0   (0.00%) -U16675
