Version("1.1")
Date("09/23/25 11:31:44")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: V-2023.12 (64-bit, Nov 19 2023)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:47924}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.state_DSP[1:0]";
            3 "DSP.dsp_we_word[1:0]";
            4 "DSP.dsp_sc_read_addr[27:0]";
            5 "DSP.dsp_to_sc[7:0]";
            6 "DSP.dsp_sc_data_write_wire[63:0]";
            7 "DSP.dsp_sc_write_addr[13:0]";
            8 "DSP.dsp_sci_we[3:0]";
            9 "DSP.dsp_sci_req[3:0]";
        }
    }
}

FaultList{

Total             ND              DD            PD             NC             NO Scope
----- -------------- --------------- ------------- -------------- -------------- -----
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5274
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5272
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5270
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5268
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5266
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5264
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5262
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5260
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5258
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5256
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5252
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5250
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5244
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5241
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5239
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5237
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5235
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5233
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5231
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5229
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5227
    8    6  (75.00%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_reg_14_
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5951
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5820
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5685
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5670
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5668
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5665
    6    6 (100.00%)     0   (0.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5664
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5940
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5926
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5822
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5746
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5708
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4913
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4876
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4874
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4869
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4867
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4857
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4785
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4783
   10    5  (50.00%)     5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U3633
   10    5  (50.00%)     4  (40.00%)   0   (0.00%)    1  (10.00%)    0   (0.00%) -U5222
   10    5  (50.00%)     4  (40.00%)   0   (0.00%)    0   (0.00%)    1  (10.00%) -U6215
